backers_count,Blurb length,Blurb caps,Category,Category (parent only),country,campaign length (deadline - launched at,decision timing (state changed - launched at),fx_rate,goal,Name Length,Name Caps,spotlight,staff_pick,State,usd_pledged
0,134,3,"music/latin""",music,US,4665959,4665972,1,7000,55,12,FALSE,FALSE,0,0.0
304,112,5,"film & video/documentary""",film & video,GB,2632449,2632449,1.29135567,16000,38,4,TRUE,TRUE,1,24186.286070579800
132,54,3,"games/playing cards""",games,US,1728000,1728001,1,4750,11,2,TRUE,TRUE,1,4956.0
12,133,9,"publishing/art books""",publishing,SE,2592000,2592000,0.1129236,75000,22,4,FALSE,FALSE,0,320.7135100558
25,53,4,"music/rock""",music,US,1159646,1159646,1,300,13,1,TRUE,TRUE,1,850.0
16,131,3,"fashion/childrenswear""",fashion,IE,2160000,2160001,1.1753395,600,51,6,TRUE,FALSE,1,831.77825505
67,92,1,"film & video/shorts""",film & video,GB,2595600,2595600,1.29135567,6000,6,1,TRUE,FALSE,1,7904.5536466
37,132,4,"fashion/jewelry""",fashion,US,1728000,1728000,1,465,36,6,TRUE,FALSE,1,716.0
784,135,7,"games/playing cards""",games,US,2592000,2592004,1,10000,19,3,TRUE,FALSE,1,44147.0
2,117,5,"music/classical music""",music,US,5180400,5180400,1,250,20,4,FALSE,FALSE,0,2.0
28,133,2,"food""",food,US,2592000,2592000,1,12000,56,4,TRUE,FALSE,1,12526.0
251,135,3,"music/classical music""",music,CA,3447998,3447998,0.75574365,25000,45,4,TRUE,FALSE,1,22666.80737255
2,114,2,"food/small batch""",food,US,2592000,2592002,1,10000,58,4,FALSE,FALSE,0,6.0
0,113,6,"food/small batch""",food,US,2592000,2592000,1,2500,21,4,FALSE,FALSE,0,0.0
3,126,3,"technology/web""",technology,US,2592000,2592001,1,8500,12,2,FALSE,FALSE,0,3.0
494,134,6,"music/rock""",music,GB,2588400,2588400,1.29135567,35000,15,2,TRUE,TRUE,1,50954.7647362508
72,87,19,"music/rock""",music,US,2592000,2592000,1,5000,36,2,TRUE,FALSE,1,5233.0
130,117,4,"food""",food,US,4246832,4246832,1,11500,54,6,TRUE,TRUE,1,12631.0
9,25,1,"food/small batch""",food,US,3802379,308896,1,7500,21,3,FALSE,FALSE,0,371.0
110,94,11,"games/playing cards""",games,US,2617057,2617057,1,5250,22,3,TRUE,FALSE,1,5623.0
0,125,6,"technology/web""",technology,CA,3459600,3459600,0.75574365,5000,8,2,FALSE,FALSE,0,0.0
74,135,3,"film & video/shorts""",film & video,US,2599988,2599990,1,30000,27,5,TRUE,FALSE,1,30028.470000000000
132,50,1,"photography/photobooks""",photography,US,2592000,2592000,1,6000,10,4,TRUE,FALSE,1,6716.69
3,90,0,"film & video/fantasy""",film & video,US,3456000,3456000,1,35000,32,12,FALSE,FALSE,0,25.0
61,132,9,"music/rock""",music,US,2588400,2588400,1,5000,60,9,TRUE,FALSE,1,6175.0
51,134,18,"music/classical music""",music,GB,2592000,2592000,1.29135567,2000,44,12,TRUE,FALSE,1,3205.3508922
94,133,2,"photography/photobooks""",photography,US,2588400,2588400,1,4000,46,6,TRUE,FALSE,1,8141.0
282,39,7,"food/small batch""",food,US,1728000,1728000,1,18000,23,3,TRUE,FALSE,1,27147.0
1,116,7,"photography/photobooks""",photography,JP,2505600,2505600,0.00951863,230000,38,2,FALSE,FALSE,0,186.3603
48,86,1,"design/typography""",design,US,2147358,2147379,1,3000,22,4,TRUE,FALSE,1,3069.0
6,131,24,"food/drinks""",food,CA,4320000,4320000,0.75574365,300,52,10,TRUE,FALSE,1,313.2459408703
43,133,2,"food""",food,US,2595600,2595600,1,2500,11,9,TRUE,FALSE,1,3216.0
101,117,12,"photography/photobooks""",photography,US,5187600,5187600,1,10000,26,7,TRUE,FALSE,1,12650.0
34,132,4,"dance/workshops""",dance,US,2592000,2592019,1,1000,20,3,TRUE,FALSE,1,1050.0
13,65,1,"music/rock""",music,US,2588400,2588400,1,550,52,2,TRUE,FALSE,1,575.38
105,131,5,"music/classical music""",music,US,2415261,2415293,1,15000,55,14,TRUE,FALSE,1,16600.0
168,131,15,"music/classical music""",music,US,2592000,2592000,1,7500,60,18,TRUE,TRUE,1,8373.450000000000
1,42,0,"music/latin""",music,MX,5180400,5180400,0.0473825,646000,36,30,FALSE,FALSE,0,0.99602494
0,128,7,"dance/spaces""",dance,US,2592000,2592001,1,10000,53,2,FALSE,FALSE,0,0.0
24,82,7,"music/rock""",music,US,2592000,2592000,1,1000,28,6,TRUE,FALSE,1,1500.0
47,99,28,"dance/workshops""",dance,US,281852,281852,1,3000,54,23,TRUE,FALSE,1,3201.0
36,94,1,"music/classical music""",music,US,2592000,2592000,1,2000,14,2,TRUE,FALSE,1,2404.0
18,44,6,"technology/web""",technology,US,2592000,2592000,1,65000,18,4,FALSE,FALSE,0,1256.0
53,123,4,"film & video/documentary""",film & video,US,2204473,2204473,1,7646,18,4,TRUE,FALSE,1,7680.0
3,135,1,"fashion/jewelry""",fashion,SE,3888000,3888003,0.1129236,50000,45,1,FALSE,FALSE,0,1.7261319
61,125,7,"music/classical music""",music,US,2592000,2592000,1,12000,42,5,TRUE,FALSE,1,12180.0
3,135,15,"fashion/jewelry""",fashion,US,2588400,2588401,1,6455,57,7,FALSE,FALSE,0,60.0
204,111,11,"games/playing cards""",games,AU,2151184,2151198,0.72636675,7000,31,4,TRUE,FALSE,1,5035.7606533
16,134,1,"technology/sound""",technology,US,3459600,3459600,1,95000,59,4,FALSE,FALSE,0,4811.0
14,93,6,"music/blues""",music,US,864000,864001,1,1000,57,8,TRUE,FALSE,1,1027.0
47,125,4,"film & video/documentary""",film & video,US,2256755,2256755,1,4000,17,3,TRUE,FALSE,1,4387.0
13,43,1,"fashion/jewelry""",fashion,GB,2592000,2592000,1.29135567,450,16,3,FALSE,FALSE,0,264.53600076
4,77,4,"food/cookbooks""",food,US,2592000,2,1,2500,40,5,FALSE,FALSE,NA,73.0
1,120,6,"photography/photobooks""",photography,US,2592000,2592000,1,5000,52,1,FALSE,FALSE,0,20.0
66,108,4,"film & video/documentary""",film & video,US,1814400,1814401,1,2500,22,2,TRUE,FALSE,1,2806.0
30,80,5,"film & video/shorts""",film & video,GB,2263022,2263022,1.29135567,1200,21,4,TRUE,FALSE,1,2641.92956118
1,120,8,"food/small batch""",food,US,2592000,2338892,1,31,40,6,FALSE,FALSE,0,100.0
33,104,1,"music/rock""",music,US,5180400,5180401,1,2100,40,6,TRUE,FALSE,1,2540.0
33,122,3,"technology/diy electronics""",technology,US,2678400,2678401,1,50000,45,7,FALSE,FALSE,0,5929.0
44,97,5,"music/rock""",music,CA,2802008,2802023,0.75574365,6000,53,20,TRUE,TRUE,1,5863.6578768
8,45,2,"photography/photobooks""",photography,GB,4320000,4320000,1.29135567,3500,32,7,FALSE,FALSE,0,64.99449523
68,98,2,"film & video/documentary""",film & video,US,2592000,2592001,1,7000,45,8,TRUE,TRUE,1,7559.0
36,105,3,"photography/photobooks""",photography,US,1869388,1869389,1,700,44,6,TRUE,FALSE,1,4869.0
17,128,2,"photography/photobooks""",photography,US,5184000,2007923,1,10000,37,4,FALSE,FALSE,0,662.0
102,101,17,"film & video/documentary""",film & video,US,2592000,2592000,1,4000,34,8,TRUE,FALSE,1,4314.0
346,84,8,"film & video/documentary""",film & video,US,2592000,2592000,1,20000,15,3,TRUE,TRUE,1,25746.0
375,116,5,"film & video/documentary""",film & video,US,1814400,1814400,1,20000,39,19,TRUE,TRUE,1,22005.010000000000
82,103,3,"food""",food,US,2592000,2592000,1,7000,13,3,TRUE,TRUE,1,7047.0
63,91,13,"technology/diy electronics""",technology,US,1123200,1123201,1,4000,34,12,TRUE,FALSE,1,5351.0
2,88,4,"technology/sound""",technology,US,2592000,2592000,1,50000,33,4,FALSE,FALSE,0,1000.0
96,71,1,"games/playing cards""",games,GB,2591992,2591992,1.29135567,699,34,6,TRUE,FALSE,1,2364.76238203
42,49,1,"food/small batch""",food,US,3543720,3543720,1,18000,21,3,FALSE,FALSE,0,3432.0
1130,105,0,"food""",food,DE,3823423,3823425,1.1753395,27500,59,8,TRUE,TRUE,1,71663.843536680000
33,129,6,"film & video/documentary""",film & video,US,2588400,2588400,1,8000,46,8,TRUE,TRUE,1,9650.0
277,127,10,"music/classical music""",music,US,2592000,2592000,1,10000,47,6,TRUE,TRUE,1,10528.75
59,129,2,"photography/photobooks""",photography,US,2914021,2914022,1,5000,30,5,TRUE,FALSE,1,5240.0
24,35,5,"technology/diy electronics""",technology,GB,2592000,2,1.29135567,1000,47,17,FALSE,FALSE,NA,1917.90920732
35,134,3,"food/small batch""",food,US,2592000,2592000,1,5000,51,6,TRUE,FALSE,1,5016.0
0,134,4,"photography/photobooks""",photography,NL,2592000,2592002,1.1753395,1000,34,6,FALSE,FALSE,0,0.0
259,134,1,"photography/photobooks""",photography,US,2592000,2592000,1,12000,20,2,TRUE,FALSE,1,23284.0
0,88,1,"food/small batch""",food,US,1728000,1728004,1,2000,9,2,FALSE,FALSE,0,0.0
87,133,7,"music/classical music""",music,US,2592000,2592000,1,8000,49,6,TRUE,FALSE,1,8135.0
97,56,7,"music/punk""",music,GB,2588400,2588402,1.29135567,2000,35,26,TRUE,TRUE,1,3173.95710912
426,106,14,"games/playing cards""",games,US,1209600,1209600,1,5000,36,19,TRUE,FALSE,1,16244.42
91,122,3,"food""",food,GB,2431874,2431875,1.29135567,5500,58,6,TRUE,FALSE,1,7322.9925056
12,126,30,"film & video/documentary""",film & video,US,5184000,5184000,1,1500,55,26,TRUE,FALSE,1,1500.0
36,103,1,"fashion/jewelry""",fashion,US,2592000,2592001,1,6000,43,6,TRUE,FALSE,1,7430.0
0,133,1,"photography/photobooks""",photography,US,2592000,187323,1,68000,44,6,FALSE,FALSE,0,0.0
105,119,5,"film & video/documentary""",film & video,US,2463925,2463925,1,10000,14,3,TRUE,FALSE,1,17930.0
0,135,5,"dance/workshops""",dance,GB,2592000,2592000,1.29135567,700,24,7,FALSE,FALSE,0,0.0
34,109,1,"food/small batch""",food,US,2595600,2595600,1,2000,54,7,TRUE,FALSE,1,2135.0
177,104,22,"photography/photobooks""",photography,JP,2592000,2592000,0.00951863,700000,53,17,TRUE,TRUE,1,16468.4784874
0,127,1,"music/latin""",music,MX,2592000,2592000,0.0473825,400000,14,12,FALSE,FALSE,0,0.0
107,116,10,"music/punk""",music,US,2592000,2592000,1,8525,43,8,FALSE,FALSE,0,3514.0
13,77,2,"film & video/documentary""",film & video,US,2592000,2592000,1,200,15,3,TRUE,FALSE,1,327.0
502,132,5,"music/rock""",music,US,3027600,3027600,1,20000,29,4,TRUE,FALSE,1,27662.5
640,55,6,"music/rock""",music,US,2592000,2592000,1,28000,28,6,TRUE,TRUE,1,30206.800000000000
43,127,9,"film & video/documentary""",film & video,MX,2592000,2592000,0.0473825,80000,60,14,TRUE,FALSE,1,5269.422274608
0,133,7,"music/blues""",music,US,3888000,15499,1,2500,58,11,FALSE,FALSE,0,0.0
22,135,8,"film & video/documentary""",film & video,US,2172290,2172290,1,2000,59,6,TRUE,FALSE,1,2386.0
86,135,11,"film & video/documentary""",film & video,DE,2592000,2592001,1.1753395,6000,56,23,TRUE,FALSE,1,7425.94980424
2,128,2,"dance/spaces""",dance,US,2592000,2592000,1,5000,57,8,FALSE,FALSE,0,80.0
45,135,2,"music/rock""",music,US,1246692,1246726,1,3500,58,12,TRUE,FALSE,1,4575.0
38,83,5,"film & video/documentary""",film & video,DE,2592000,2592000,1.1753395,1500,18,1,TRUE,FALSE,1,1894.21293765
7,93,4,"food/small batch""",food,CA,2592000,2592002,0.75574365,1500,26,4,FALSE,FALSE,0,140.42337201
261,114,2,"food/drinks""",food,US,3024000,3024001,1,30000,31,5,TRUE,FALSE,1,30300.0
0,135,6,"fashion/jewelry""",fashion,CA,3479699,3479699,0.75574365,2500,60,9,FALSE,FALSE,0,0.0
2,112,6,"technology/sound""",technology,DE,5184000,5184000,1.1753395,80000,48,7,FALSE,FALSE,0,23.69547915
19,130,7,"technology/diy electronics""",technology,AT,2592000,2592001,1.1753395,20000,54,8,FALSE,FALSE,0,1505.32835238
116,135,5,"food/vegan""",food,US,3401422,3401423,1,5000,50,9,TRUE,FALSE,1,5146.0
254,131,9,"food/small batch""",food,CA,2638607,2638608,0.75574365,30000,28,5,TRUE,FALSE,1,23163.806374649400
57,126,1,"design/typography""",design,US,1767389,1767391,1,3800,59,7,TRUE,TRUE,1,3955.0
26,126,4,"music/classical music""",music,US,2419200,2419200,1,2250,41,5,TRUE,FALSE,1,2325.0
1152,111,5,"food""",food,DE,2642364,2642366,1.1753395,20000,43,6,TRUE,TRUE,1,52088.095170460000
22,135,11,"music/classical music""",music,US,2592000,2592004,1,4000,52,6,TRUE,FALSE,1,4046.0
21,135,8,"photography/photobooks""",photography,US,2592000,2592000,1,20000,51,6,FALSE,FALSE,0,751.0
56,113,5,"music/classical music""",music,US,2592000,2592000,1,5000,28,4,TRUE,FALSE,1,5883.79
27,31,8,"music/rock""",music,US,1814400,1814400,1,800,43,8,TRUE,FALSE,1,1001.0
340,133,4,"games/playing cards""",games,MX,3085557,3085557,0.0473825,260000,38,6,TRUE,TRUE,1,15792.6063225
23,130,6,"technology/web""",technology,US,2595600,2595600,1,10500,36,5,FALSE,FALSE,0,1133.0
29,115,1,"film & video/fantasy""",film & video,US,2592000,2592001,1,3000,13,2,TRUE,FALSE,1,3255.0
0,130,2,"film & video/fantasy""",film & video,AU,5187600,5187601,0.72636675,20000000,15,2,FALSE,FALSE,0,0.0
72,68,4,"music/rock""",music,US,2592000,2592001,1,2500,32,4,TRUE,FALSE,1,2516.0
27,135,20,"dance/spaces""",dance,US,5168042,5168042,1,20000,29,4,FALSE,FALSE,0,3021.0
440,96,12,"fashion/jewelry""",fashion,US,2592000,2592000,1,7500,47,6,TRUE,FALSE,1,36262.0
96,132,3,"music/rock""",music,US,2592000,2592001,1,7000,54,8,TRUE,FALSE,1,7230.5
313,128,20,"photography/photobooks""",photography,US,3023875,3023876,1,30000,57,5,TRUE,TRUE,1,34905.0
1,130,2,"food/small batch""",food,US,3028947,3028947,1,4200,50,5,FALSE,FALSE,0,1.0
17,134,4,"music/punk""",music,US,2224700,2224700,1,3000,33,7,TRUE,FALSE,1,3033.0
13,82,34,"food/restaurants""",food,GB,5097600,1,1.29135567,300000,9,7,FALSE,FALSE,NA,4596.5699111
185,71,1,"food""",food,US,2882994,2882994,1,20000,58,5,TRUE,FALSE,1,22084.0
737,71,4,"technology/sound""",technology,DE,1814400,1814400,1.1753395,12000,8,0,TRUE,FALSE,1,93161.44227621
51,90,1,"film & video/documentary""",film & video,US,2592000,2592001,1,15200,40,5,TRUE,FALSE,1,15645.0
13,130,4,"food/small batch""",food,US,2592000,2592002,1,15000,23,4,FALSE,FALSE,0,925.0
41,36,4,"music/rock""",music,US,2592000,2592000,1,2000,7,1,TRUE,FALSE,1,2002.0
62,128,15,"technology/sound""",technology,US,2588400,2588401,1,2400,53,9,TRUE,TRUE,1,4898.0
712,109,15,"photography/photobooks""",photography,US,3065695,3065697,1,12000,53,6,TRUE,TRUE,1,52800.0
257,98,9,"technology/diy electronics""",technology,US,2705512,2705602,1,30000,32,9,FALSE,FALSE,0,15040.0
40,90,9,"music/rock""",music,US,2592000,2592000,1,7500,30,4,TRUE,FALSE,1,7604.0
43,110,12,"games/playing cards""",games,US,2332800,2332800,1,1100,28,5,TRUE,FALSE,1,1334.0
226,132,1,"film & video/documentary""",film & video,US,3024000,3024003,1,20000,35,4,TRUE,FALSE,1,20765.0
4,124,6,"food/small batch""",food,US,2595600,2595602,1,550,22,4,FALSE,FALSE,0,81.0
13,128,4,"technology/sound""",technology,US,2592000,2592001,1,49900,39,6,FALSE,FALSE,0,1113.0
150,134,13,"publishing/art books""",publishing,US,2592000,2592000,1,3300,38,10,TRUE,TRUE,1,5897.32
5,134,21,"technology/web""",technology,US,5187600,5187601,1,5000,28,8,FALSE,FALSE,0,300.0
149,20,1,"games/playing cards""",games,US,2588400,2588401,1,4000,23,3,TRUE,FALSE,1,6631.0
27,121,7,"music/rock""",music,US,3024000,3024000,1,5000,53,12,TRUE,FALSE,1,5470.0
116,134,3,"photography/photobooks""",photography,NL,2595600,2595602,1.1753395,9000,12,2,TRUE,FALSE,1,10544.064883430000
24,117,5,"fashion/jewelry""",fashion,GB,2592000,2592000,1.29135567,250,36,3,TRUE,FALSE,1,508.58265448
199,126,2,"film & video/shorts""",film & video,US,3024000,3024000,1,10000,59,3,TRUE,FALSE,1,12287.0
95,132,2,"fashion/jewelry""",fashion,AU,2592000,2592000,0.72636675,5000,58,4,TRUE,FALSE,1,5012.71091265
714,128,2,"photography/photobooks""",photography,IE,2592000,2592000,1.1753395,12500,56,7,TRUE,FALSE,1,43677.687281600000
176,86,2,"film & video/shorts""",film & video,US,2592000,2592000,1,9000,18,3,TRUE,FALSE,1,20440.720000000000
115,108,6,"technology/diy electronics""",technology,GB,2592000,2592001,1.29135567,600,43,6,TRUE,FALSE,1,1987.02722928
7,132,4,"food/small batch""",food,US,2592000,2592000,1,200,13,2,TRUE,FALSE,1,235.0
28,118,4,"music/rock""",music,US,1324122,1324123,1,1000,50,6,TRUE,FALSE,1,1050.0
223,119,6,"music/rock""",music,GB,5109994,5110017,1.29135567,3500,33,6,TRUE,FALSE,1,8105.124130863
129,82,1,"film & video/documentary""",film & video,US,1615242,1615248,1,11500,13,2,TRUE,FALSE,1,12411.0
14,127,10,"food""",food,US,604800,604801,1,200,21,3,TRUE,FALSE,1,576.0
35,120,7,"music/classical music""",music,US,2592000,2592000,1,5000,41,5,TRUE,FALSE,1,5153.0
22,132,1,"fashion/jewelry""",fashion,US,2703430,2703430,1,1500,57,5,FALSE,FALSE,0,851.0
138,131,5,"photography/photobooks""",photography,CA,5212159,5212160,0.75574365,20000,49,2,TRUE,FALSE,1,16124.068234456000
8,117,5,"design/typography""",design,US,2592000,2592000,1,5166,40,7,FALSE,FALSE,0,427.0
14,112,5,"film & video/fantasy""",film & video,CA,3710312,3710312,0.75574365,8000,10,2,FALSE,FALSE,0,536.38661232
14,96,2,"music/classical music""",music,US,2592000,2592000,1,600,24,3,TRUE,FALSE,1,626.0
61,75,1,"food/restaurants""",food,US,2776876,2776879,1,7777,36,5,TRUE,FALSE,1,8176.0
54,125,5,"food/restaurants""",food,US,2489068,2489069,1,5000,39,6,TRUE,FALSE,1,6796.0
12,131,7,"photography/photobooks""",photography,AU,3888000,2467620,0.72636675,15000,70,8,FALSE,FALSE,0,711.968257286
68,109,7,"music/rock""",music,US,5184000,5184000,1,2500,36,5,TRUE,FALSE,1,3157.0
13,117,77,"dance/spaces""",dance,GB,4489198,4489211,1.29135567,7000,49,30,FALSE,FALSE,0,1170.46561276
186,125,1,"games/playing cards""",games,US,2592000,2592000,1,1500,21,9,TRUE,FALSE,1,5349.0
171,133,14,"photography/photobooks""",photography,US,2592000,2592001,1,9000,60,11,TRUE,FALSE,1,10941.0
44,82,3,"technology/diy electronics""",technology,DE,3888000,576940,1.1753395,100000,71,11,FALSE,FALSE,0,4322.4387687
39,76,16,"music/rock""",music,DE,5184000,5184001,1.1753395,800,36,14,TRUE,FALSE,1,1094.23512396
68,126,23,"music/rock""",music,US,2592000,2592002,1,2000,58,9,TRUE,FALSE,1,3258.0
54,107,2,"games/playing cards""",games,US,2592000,2592000,1,750,60,8,TRUE,FALSE,1,1626.0
124,133,12,"music/classical music""",music,US,1735692,1735711,1,5000,54,6,TRUE,FALSE,1,6552.0
95,102,1,"film & video/shorts""",film & video,US,2701923,2701923,1,10000,27,3,TRUE,FALSE,1,10609.0
17,135,6,"film & video/documentary""",film & video,GB,2592000,2592000,1.29135567,3500,59,7,TRUE,FALSE,1,4658.8531773
47,126,1,"food""",food,US,3888000,3888000,1,2500,21,4,TRUE,FALSE,1,6660.0
31,38,1,"film & video/documentary""",film & video,US,2694914,2,1,50000,31,10,FALSE,FALSE,NA,2491.0
318,103,3,"film & video/documentary""",film & video,US,2591500,2591501,1,48000,44,18,TRUE,TRUE,1,49000.0
31,69,1,"games/playing cards""",games,US,2595600,2595600,1,1200,12,2,TRUE,FALSE,1,1230.0
33,68,4,"photography/photobooks""",photography,DE,2525289,2525289,1.1753395,5555,11,2,TRUE,FALSE,1,6402.64963806
11,132,8,"food/vegan""",food,US,3024000,2,1,7000,26,3,FALSE,FALSE,NA,96.0
30,120,5,"music/rock""",music,US,1728000,1728000,1,1500,31,5,TRUE,FALSE,1,2050.0
45,111,1,"food""",food,US,2592000,2592000,1,7030,13,4,TRUE,FALSE,1,7161.0
37,112,6,"music/latin""",music,AT,2592000,2592002,1.1753395,1000,43,6,TRUE,FALSE,1,1348.58625
70,135,6,"photography/photobooks""",photography,GB,2592000,2592000,1.29135567,3500,13,12,TRUE,FALSE,1,5406.686527
16,104,2,"film & video/documentary""",film & video,US,3888000,3888000,1,3000,48,6,TRUE,FALSE,1,3062.0
5,129,3,"technology/sound""",technology,US,2592000,2592000,1,50000,45,7,FALSE,FALSE,0,113.0
1112,87,3,"food""",food,US,2592000,2592000,1,10000,46,8,TRUE,TRUE,1,43636.0
0,111,12,"music/latin""",music,ES,1292400,1292400,1.1753395,500,59,10,FALSE,FALSE,0,0.0
118,88,6,"food/vegan""",food,US,2592000,2592000,1,10000,14,3,TRUE,FALSE,1,10300.5
184,122,6,"technology/diy electronics""",technology,US,2642071,2642072,1,2500,40,4,TRUE,FALSE,1,5304.0
15,135,10,"publishing/art books""",publishing,US,2592000,2592000,1,98000,55,7,FALSE,FALSE,0,3451.0
6,135,1,"fashion/jewelry""",fashion,US,2592000,1363272,1,10000,59,6,FALSE,FALSE,0,415.0
172,84,1,"publishing/art books""",publishing,US,2595600,2595602,1,3000,33,4,TRUE,FALSE,1,16423.0
88,135,1,"photography/photobooks""",photography,US,2595600,2595602,1,27224,60,8,TRUE,TRUE,1,29638.0
178,92,8,"music/rock""",music,US,3110326,3110326,1,14000,39,11,TRUE,FALSE,1,18076.400000000000
179,56,1,"games/playing cards""",games,US,2592000,2592000,1,4000,36,4,TRUE,FALSE,1,6801.0
154,131,4,"music/classical music""",music,US,604800,604800,1,5650,49,5,TRUE,FALSE,1,6536.0
43,56,4,"music/blues""",music,AU,2822095,2822095,0.72636675,9064,43,8,FALSE,FALSE,0,2219.75670632
180,116,5,"music/rock""",music,US,2878834,2878834,1,20000,22,2,TRUE,FALSE,1,20060.110000000000
163,61,3,"music/rock""",music,GB,5184000,5184001,1.29135567,7000,30,4,TRUE,FALSE,1,9218.875294650000
139,130,5,"film & video/fantasy""",film & video,US,1382400,1382400,1,10500,45,14,TRUE,TRUE,1,12130.23
12,129,1,"technology/diy electronics""",technology,IT,2592000,2592001,1.1753395,50000,57,2,FALSE,FALSE,0,30.1795980738
1,135,4,"technology/web""",technology,US,2592000,2592000,1,1500,37,4,FALSE,FALSE,0,199.0
140,90,1,"games/playing cards""",games,GB,3456000,3456001,1.29135567,2000,43,3,TRUE,FALSE,1,4625.25281376
23,135,8,"design/typography""",design,US,2775191,2775204,1,3000,45,12,FALSE,FALSE,0,1173.0
63,91,4,"film & video/documentary""",film & video,GB,2592000,2592000,1.29135567,5600,30,4,TRUE,FALSE,1,7350.031330335
2,49,3,"food/small batch""",food,US,2592000,2592000,1,25,22,1,FALSE,FALSE,0,7.5
48,132,13,"technology/diy electronics""",technology,US,2592000,2592000,1,14000,59,12,FALSE,FALSE,0,4104.0
203,110,7,"food/food trucks""",food,US,2505600,2505600,1,20000,38,8,TRUE,TRUE,1,20857.0
13,135,8,"photography/photobooks""",photography,US,2592000,2592001,1,1000,29,2,FALSE,TRUE,0,272.0
